797,/p49/m797,[דַּלְתֵי פְרִיצוּת],שמואל הנגיד,,https://wikidata.org/wiki/Q467161,,,Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
798,/p49/m798,[הַעַל בְּחָשְׁכָּךְ],שמואל הנגיד,,https://wikidata.org/wiki/Q467161,,,Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
800,/p49/m800,ואומר מה בלא,שמואל הנגיד,,https://wikidata.org/wiki/Q467161,,,Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
802,/p49/m802,וְאוֹמֵר וּמַה-לָּךְ טוֹב],שמואל הנגיד,,https://wikidata.org/wiki/Q467161,,,Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
809,/p161/m809,לא האמין אמון עלי תולעת,יהודה הלוי,,https://wikidata.org/wiki/Q299200,,,Translation missing: he.poetry,
810,/p161/m810,[שְׂאוּ הָרִים וּמִדְבָּרִים וְיַמִּים],יהודה הלוי,,https://wikidata.org/wiki/Q299200,,,Translation missing: he.poetry,
828,/p20/m828,[אז מארץ מצרים],אברהם אבן עזרא,,https://wikidata.org/wiki/Q270670,,,Translation missing: he.poetry,
829,/p170/m829,[אֶרְאֶה צְבָאִים עַל ֿפְּנֵי ֿשַׁחַק],משה אבן עזרא,,https://wikidata.org/wiki/Q719393,,,Translation missing: he.poetry,
830,/p170/m830,סוד לבי ומצפוני,משה אבן עזרא,,https://wikidata.org/wiki/Q719393,,,Translation missing: he.poetry,
831,/p170/m831,יונת אלם רחוקים מעל קנה נתושה,משה אבן עזרא,,https://wikidata.org/wiki/Q719393,,,Translation missing: he.poetry,
903,/p49/m903,גְּדֹר לִבָּךְ,שמואל הנגיד,,https://wikidata.org/wiki/Q467161,,,Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
906,/p49/m906,[טְרַח וּשְׁקֹד],שמואל הנגיד,,https://wikidata.org/wiki/Q467161,,,Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
907,/p49/m907,[בְּמַחְשַׁכִּים יְהִי],שמואל הנגיד,,https://wikidata.org/wiki/Q467161,,,Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
908,/p49/m908,אֲשֶׁר רָעָה,שמואל הנגיד,,https://wikidata.org/wiki/Q467161,,,Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
910,/p100/m910,"רבני ירושלים וחברת ""כל ישראל חברים""",יוסף יושעה ריבלין,,https://wikidata.org/wiki/Q12408033,,,Translation missing: he.letters,
913,/p161/m913,[בַּעְלַת כְּשָׁפִים],יהודה הלוי,,https://wikidata.org/wiki/Q299200,,,Translation missing: he.poetry,
924,/p20/m924,[אֵל נִשְׂגָּב בְּהוֹדוֹ],אברהם אבן עזרא,,https://wikidata.org/wiki/Q270670,,,Translation missing: he.poetry,
937,/p19/m937,העיר קברות אבותי,אברהם משה לונץ,,https://wikidata.org/wiki/Q330415,,,Translation missing: he.article,ירושלים: אריאל
941,/p79/m941,הֲנִקְבַּצְתֶּם וְהַעְתַּרְתֶּם,יצחק אבן כלפון,,https://wikidata.org/wiki/Q7028939,,,Translation missing: he.poetry,
